LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
AUT	HOUSECOST	RENT	IDX2015	Q	2017-Q1	105.637803	
AUT	HOUSECOST	RENT	IDX2015	Q	2017-Q2	106.6916424	
AUT	HOUSECOST	RENT	IDX2015	Q	2017-Q3	107.9165536	
AUT	HOUSECOST	RENT	IDX2015	Q	2017-Q4	109.1158693	
AUT	HOUSECOST	RENT	IDX2015	Q	2018-Q1	109.9928557	
AUT	HOUSECOST	RENT	IDX2015	Q	2018-Q2	110.7409372	
AUT	HOUSECOST	RENT	IDX2015	Q	2018-Q3	111.7991701	
AUT	HOUSECOST	RENT	IDX2015	Q	2018-Q4	112.7928457	
AUT	HOUSECOST	RENT	IDX2015	Q	2019-Q1	113.6017801	
AUT	HOUSECOST	RENT	IDX2015	Q	2019-Q2	114.3846529	
AUT	HOUSECOST	RENT	IDX2015	Q	2019-Q3	115.0923808	
AUT	HOUSECOST	RENT	IDX2015	Q	2019-Q4	115.4780906	
AUT	HOUSECOST	RENT	IDX2015	Q	2020-Q1	116.8367548	
AUT	HOUSECOST	RENT	IDX2015	Q	2020-Q2	118.2637609	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q1	7.824234954	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q2	7.776979499	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q3	7.703585074	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q4	7.637457574	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q1	7.570193844	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q2	7.602675313	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q3	7.696178404	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q4	7.838815643	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q1	8.034920934	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q2	8.231569662	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q3	8.447788219	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q4	8.689239912	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q1	8.97122478	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q2	9.348213394	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q3	9.71726784	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q4	10.05720892	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q1	10.06821569	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q2	10.90352067	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q3	11.38125537	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q4	11.46745944	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q1	11.95344019	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q2	12.39957434	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q3	12.75776595	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q4	13.48338682	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q1	14.52125333	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q2	14.93452168	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q3	15.55316032	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q4	16.29868786	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q1	16.7251023	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q2	17.41369811	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q3	18.04873365	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q4	19.19644957	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q1	19.14058769	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q2	19.61118399	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q3	20.2624486	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q4	20.71058785	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q1	21.1078011	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q2	21.49696042	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q3	21.85277278	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q4	21.98240646	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q1	22.42738438	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q2	22.03830366	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q3	21.58576353	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q4	21.06219934	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q1	20.89194772	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q2	20.76405704	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q3	20.36513203	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q4	20.36922016	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q1	19.69959298	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q2	19.65230074	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q3	20.05083628	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q4	19.97790013	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q1	19.63334642	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q2	19.58636543	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q3	19.38419593	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q4	19.48788554	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q1	19.77798775	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q2	19.98897045	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q3	19.91893008	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q4	19.98765929	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q1	20.05090524	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q2	19.962564	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q3	20.30324839	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q4	20.52849977	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q1	20.54553865	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q2	20.90887625	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q3	21.55421592	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q4	21.61522173	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q1	22.13609778	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q2	22.28130589	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q3	22.66907794	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q4	22.94902091	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q1	23.24313008	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q2	24.17772145	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q3	24.66434924	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q4	25.20000875	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q1	26.34483896	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q2	27.26758428	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q3	27.94206528	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q4	29.21956976	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q1	30.10824605	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q2	30.27722949	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q3	30.81360692	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q4	31.30631987	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q1	31.49969433	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q2	31.22403691	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q3	32.24249656	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q4	32.75310522	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q1	33.33072828	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q2	34.28636041	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q3	34.25004236	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q4	34.36145401	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q1	34.81408481	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q2	35.8202853	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q3	35.7669856	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q4	37.06961342	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q1	37.49068037	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q2	37.99959712	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q3	38.54277909	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q4	38.62819767	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q1	39.39163186	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q2	39.52997993	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q3	40.0721443	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q4	40.56570422	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q1	40.13712897	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q2	40.62653883	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q3	40.76584807	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q4	41.49369333	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q1	40.1989197	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q2	41.67506723	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q3	42.20846929	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q4	42.86584687	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q1	43.48396728	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q2	43.71361952	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q3	44.90450793	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q4	45.44249727	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q1	46.39036051	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q2	47.35068253	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q3	48.29127561	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q4	48.12969269	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q1	49.50020882	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q2	49.85464291	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q3	49.95968749	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q4	51.14352064	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q1	51.72317566	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q2	52.37966543	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q3	52.83300893	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q4	53.23242346	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q1	54.18693667	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q2	55.42231909	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q3	56.46866357	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q4	57.54258824	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q1	58.11895888	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q2	58.99437419	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q3	60.24743634	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q4	61.68184212	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q1	62.90914598	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q2	63.62733781	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q3	65.68077092	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q4	67.59320433	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q1	70.0596214	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q2	71.45611696	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q3	73.31751278	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q4	75.31174886	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q1	77.06705397	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q2	78.99488099	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q3	80.58300578	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q4	81.81605926	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q1	83.9941967	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q2	85.47956856	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q3	86.40557674	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q4	87.39565801	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q1	88.46007917	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q2	89.56019807	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q3	90.1128915	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q4	90.28783126	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2009-Q1	89.2922245	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2009-Q2	88.3362628	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2009-Q3	89.64131251	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2009-Q4	89.46220019	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2010-Q1	90.60684733	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2010-Q2	91.43062305	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2010-Q3	92.30637258	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2010-Q4	93.56615704	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2011-Q1	94.43128878	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2011-Q2	95.30477865	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2011-Q3	96.19658173	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2011-Q4	96.77035085	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2012-Q1	97.7828886	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2012-Q2	97.83948058	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2012-Q3	97.83317586	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2012-Q4	97.79845495	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2013-Q1	98.90609776	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2013-Q2	99.04425276	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2013-Q3	99.04049573	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2013-Q4	98.85715374	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2014-Q1	97.64621714	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2014-Q2	98.17020083	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2014-Q3	98.08363836	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2014-Q4	99.76794367	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2015-Q1	98.20354349	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2015-Q2	99.76102665	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2015-Q3	100.7397138	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2015-Q4	101.2957161	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2016-Q1	101.2151271	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2016-Q2	102.3092949	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2016-Q3	103.1360289	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2016-Q4	103.9015491	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2017-Q1	105.6408163	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2017-Q2	105.2889431	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2017-Q3	106.9017532	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2017-Q4	107.6594873	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2018-Q1	108.2106432	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2018-Q2	109.4522769	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2018-Q3	109.5888411	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2018-Q4	110.4092387	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2019-Q1	112.0655945	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2019-Q2	112.7884613	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2019-Q3	114.5551537	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2019-Q4	115.7057906	
BEL	HOUSECOST	NOMINAL	IDX2015	Q	2020-Q1	116.0216486	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1970-Q1	77.84854051	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1970-Q2	75.79878342	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1970-Q3	73.34313284	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1970-Q4	70.85362526	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1971-Q1	69.36359923	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1971-Q2	67.59360959	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1971-Q3	66.3467437	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1971-Q4	65.53960628	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1972-Q1	65.44477971	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1972-Q2	65.17334808	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1972-Q3	64.97950017	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1972-Q4	64.75655139	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1973-Q1	66.24748085	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1973-Q2	66.16321757	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1973-Q3	65.79185016	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1973-Q4	65.25649063	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1974-Q1	62.24461317	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1974-Q2	65.35411944	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1974-Q3	66.33780973	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1974-Q4	64.93403992	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1975-Q1	66.96836514	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1975-Q2	66.71028994	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1975-Q3	65.78434793	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1975-Q4	66.84069227	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1976-Q1	67.88034563	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1976-Q2	68.31669638	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1976-Q3	70.08717863	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1976-Q4	72.55741803	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1977-Q1	73.57091603	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1977-Q2	75.36464204	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1977-Q3	76.68521563	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1977-Q4	80.04699198	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1978-Q1	78.28125346	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1978-Q2	79.02489587	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1978-Q3	80.49545065	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1978-Q4	80.97013451	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1979-Q1	82.57086549	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1979-Q2	81.96183031	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1979-Q3	80.94966842	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1979-Q4	79.07691389	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1980-Q1	78.14531242	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1980-Q2	74.9921342	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1980-Q3	71.97110602	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1980-Q4	68.9919752	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1981-Q1	66.71761269	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1981-Q2	65.38396974	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1981-Q3	63.28756053	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1981-Q4	62.4880556	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1982-Q1	59.74881409	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1982-Q2	58.78430103	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1982-Q3	59.12872222	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1982-Q4	58.08476542	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1983-Q1	56.25073429	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1983-Q2	55.39444862	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1983-Q3	54.14733416	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1983-Q4	53.78032746	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1984-Q1	53.97687448	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1984-Q2	53.87940825	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1984-Q3	53.0075214	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1984-Q4	52.48804785	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1985-Q1	52.54153527	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1985-Q2	51.05926175	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1985-Q3	51.0426816	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1985-Q4	51.00780205	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1986-Q1	49.52675077	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1986-Q2	50.18599122	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1986-Q3	51.59137058	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1986-Q4	51.59601647	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1987-Q1	53.01207052	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1987-Q2	52.99929285	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1987-Q3	53.42298498	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1987-Q4	53.46832279	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1988-Q1	54.08103892	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1988-Q2	55.42726927	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1988-Q3	55.62915895	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1988-Q4	55.83506383	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1989-Q1	57.81800716	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1989-Q2	58.60525515	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1989-Q3	58.78032627	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1989-Q4	60.18681775	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1990-Q1	60.56945751	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1990-Q2	59.8305977	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1990-Q3	59.90955382	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1990-Q4	59.96038962	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1991-Q1	59.22686482	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1991-Q2	57.92156269	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1991-Q3	59.05802126	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1991-Q4	59.30645226	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1992-Q1	59.35345193	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1992-Q2	60.54446976	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1992-Q3	60.03714136	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1992-Q4	59.81295984	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1993-Q1	60.2979633	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1993-Q2	61.53596433	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1993-Q3	60.87036087	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1993-Q4	62.40475835	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1994-Q1	63.05637664	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1994-Q2	62.97448878	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1994-Q3	62.79508207	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1994-Q4	61.71643004	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1995-Q1	60.08579197	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1995-Q2	60.40042916	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1995-Q3	61.25212234	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1995-Q4	61.95461032	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1996-Q1	61.59567869	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1996-Q2	62.16268735	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1996-Q3	62.12822318	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1996-Q4	62.91958619	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1997-Q1	60.94599045	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1997-Q2	62.72956071	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1997-Q3	63.03844348	
BEL	HOUSECOST	PRICEINCOME	IDX2015	Q	1997-Q4	63.51911658	
